reviewText,AspectTerm,Sentiment
"Imho , Kettle - brand chips are excellent and I recommend them to all potato chip ' affection - ados ' .",food general,positive
"Imho , Kettle - brand chips are excellent and I recommend them to all potato chip ' affection - ados ' .",food recommendation,positive
old version of this product with the packaging shown in the picture was good . the new brown crosshatch pattern package ( 3 oz bags ) version is no good . seems they sold out and went for cheaper beef and / or processing . really bummed out .,food quality,positive
old version of this product with the packaging shown in the picture was good . the new brown crosshatch pattern package ( 3 oz bags ) version is no good . seems they sold out and went for cheaper beef and / or processing . really bummed out .,food quality,negative
Sometimes more is NOT better .,food quality,negative
"In this instance , however , double the bergamot IS FAR superior to regular Earl Grey tea .",food quality,negative
Stash found a good balance and actually improved on what a basically good thing ( Earl Grey tea ) .,food quality,positive
If you have not tried this I highly recommend it .,food quality,positive
You will never look at tea the same again .,food general,positive
"David Rio Flamingo Sugar Free Chai Tea Latte is so delicious and creamy , all you need to do is add water .",food quality,positive
No milk is needed !,food style_options,positive
It tastes just as you imagine a creamy vanilla chai latte should . . .,food quality,positive
"AND it has NO trans - fats , and NO aspartame ( it ' s made with splenda ) !",food quality,positive
I just pray that David Rio comes out with a sugar free version of the chocolate chai . . .,food general,positive
I like the chocolate / coffee combination .,food quality,positive
It is very subtle .,food quality,positive
My husband doesn ' t like coffee with any bite to it and he loves this .,food quality,positive
It ' s very smooth .,food quality,positive
Zuke ' s is a great natural mini treat .,food quality,positive
They are the perfect size for training .,food style_options,positive
"Since they are a soft treat , you can easily break them into smaller pieces if you want .",food quality,positive
"Our trainer uses them in class , too . )",food general,positive
"So far , Amazon . com has the most reasonable price !",amazon prices,positive
I just add it to all savory dishes .,food style_options,neutral
It adds a depth .,food general,neutral
"Since the price is right and with free shipping and handling , I save myself a trip to a specialty shop .",amazon prices,positive
I love pimenton and I love Amazon .,food general,positive
"As new Keurig users , we wanted to try a lot of different types of drinks before we bought any full packs .",food general,positive
Very happy with our purchase !,amazon availability,positive
I love eating these chips .,food general,positive
They have a nice nostalgic smell that reminded me of my old grandpa ' s butt when he walked by .,food quality,positive
"Every time I eat these chips I feel like I am taking a whiff of the old codger ' s rear , and it brings back memories .",food quality,positive
Sometimes I just open up a bag and deeply inhale the crotchety old aroma .,food quality,negative
