reviewText,AspectTerm,Sentiment
"A nice , affordable hotel in the perfect location Grupotel Gravina may not be the poshest hotel in Barcelona , but it provides a wonderful home base for seeing the city at a good price .",hotel prices,positive
"I really love the style of this camera, appearance and functionality of the menus and buttons, however, it wasn't as good at focusing on close objects as my previous Z1 of the same brand, and on low light photos are grainier than I was hoping for. I've moved on from it and have moved on to two digital cameras since this one.I think there are better options out there today for the money.",No Aspect,neutral
"It took some getting used to on the Widows 8.1, after being an XP user for many years.",OS-USABILITY,neutral
"As other reviewers have noted, this flash softbox doesn't really stay in position very well on its own; I find I have to hold it up manually for it to stay upright. I'd surely be happier with a more robust solution, but I don't use on-camera flash much at all, and for the price, I can't complain.",No Aspect,neutral
"I'm perfectly satisfied, just have to get use to the new 6.1 system I can't see a problem.",OS-USABILITY,neutral
I am a regular buyer and hope that Amazon continues to make it available .,amazon availability,positive
"This is not a luxury hotel , but given the price we had no complaints .",hotel general,positive
"I purchased a  Dell Inspiron I3531-1200BK and so far I love it, this model has a true life monitor, which is worth the extra bucks.",DISPLAY-DESIGN_FEATURES,positive
this little place has a cute interior decor and affordable city prices.,AMBIENCE-GENERAL,positive
"Picture is not what you get . It says Dell, but is not a true Dell charger.My fault for going by picture and not reading write up. Late night purchase, wasn't thinking clearly. However, it does work and is compatible. I read Genuine but didn't read it's compatible. I gave it three stars because the seller says it's genuine, but it's not. But like I said it does work!",No Aspect,neutral
It ' s so healthy and now it ' s also affordable .,food prices,positive
AMAZING EXPERIENCE,hotel general,positive
The staff knows us and we always get excellent service and treatment .,service general,positive
"The temperature is a slight concern, but it is not a significant issue.",LAPTOP-QUALITY,neutral
Great amenities for the price,room_amenities prices,positive
Room was tolerable but not the cleanest .,rooms general,neutral
"Besides my Sony camera and two lenses that I've owned for a couple of years, I was at a yard sale and bought 4 more lenses. I purchase the sling bag to carry all the stuff when I go hiking. The first hike I found that the one and only strap cut across my shoulder and put my arm to sleep. I think Case makes great bags, this type is not for me.",No Aspect,neutral
The bag popped well and the first bite tasted fresh but then my mouth became coated with a horrible fake sugar taste that made me feel almost sick .,food quality,negative
All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,RESTAURANT-GENERAL,positive
"Although I think they ' stink ' , my dog absolutely loves these treats .",food general,positive
"Unfortunately , the Colon Hotel rooms turned out to be run down , with stained upholstery , linens , and carpeting , no air conditioning , and an old , lumpy bed .",room_amenities cleanliness,negative
"I was surprised at how nice this hotel was , given the horrible experience I had at another hotel in Amsterdam that had the same star rating .",hotel general,positive
"This Hotel is clean , cheap , ideally situated next to the Central train station and staffed by friendly and professional people who do their jobs very well .",service general,positive
This is a nice product that is easy to use and is one that I will be purchasing in the future .,food general,positive
"I was looking to use this as a repeater to extend my wireless signal so I could use my laptop, I pad, I phone etc in my backyard. I set it up as a repeater and placed it in a window. It works but the signal will drop out every now and again making streaming music  a bit of a problem. I really wish the wireless signal was stronger.",signal,neutral
Replacement for a Craig branded digital converter.  This one doesn't hold the stations as well.  Still have a Craig converter in the front room and it pulls more stations and more importantly holds them better. This iView has many more features but fails at its primary function of tuning.,No Aspect,neutral
"great food, great wine list, great service in a great neighborhood...",DRINKS-STYLE_OPTIONS,positive
This hotel is great its ultra modern .,hotel design_features,positive
"THis is GREAT to put into a protein shake or smoothie without adding 200 calories and I just had some on my lightened up french toast ( low cal bread , egg whites & sugar free syrup ) and it was delicious !",food general,positive
I hoped to connect my laptop with my plasma tv in order to play netflix. I will save it for later uses.  I will search other places.  Service was good and I will continue to search for a resonable priced item.,netflix,neutral
Great pool area and fitness centre too .,facilities general,positive
"Look well made but connectors are a little loose and they rely on the color of the writing on the connector to determine red or white.  Problem is the writing is so faint and its only visible on one side, not great in dimly lit areas.",No Aspect,neutral
Mazing interior.,AMBIENCE-GENERAL,negative
Great Room and nice place to say We only got to stay one night here -  - we were on a two week trip out West -  - wished we could have stayed longer .,hotel general,positive
