reviewText,AspectTerm,Sentiment
"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",BATTERY-OPERATION_PERFORMANCE,positive
"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",LAPTOP-MISCELLANEOUS,positive
"It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb.",LAPTOP-OPERATION_PERFORMANCE,positive
"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",GRAPHICS-GENERAL,positive
"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.",LAPTOP-MISCELLANEOUS,positive
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",OS-USABILITY,positive
"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.",MOUSE-DESIGN_FEATURES,positive
"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",MOUSE-DESIGN_FEATURES,positive
"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",MOUSE-USABILITY,positive
"Still, this laptop is perfect for all day use at school and work.",LAPTOP-MISCELLANEOUS,positive
They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,LAPTOP-QUALITY,positive
Probbly the worst decision we ever made!,LAPTOP-GENERAL,negative
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,KEYBOARD-QUALITY,negative
It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,HARD_DISC-QUALITY,negative
pretty much everything else about the computer is good it just stops working out of no were.,LAPTOP-GENERAL,positive
pretty much everything else about the computer is good it just stops working out of no were.,LAPTOP-OPERATION_PERFORMANCE,negative
i love the size of the computer since i play games on it.,LAPTOP-DESIGN_FEATURES,positive
i also love having the extra calculator number set up on the keyboard which most laptops do not have.,KEYBOARD-DESIGN_FEATURES,positive
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,KEYBOARD-DESIGN_FEATURES,negative
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,KEYBOARD-USABILITY,negative
So i would not reccomend anyone buying this computer,LAPTOP-GENERAL,negative
"First, it does not have a push button to open the lid.",LAPTOP-DESIGN_FEATURES,negative
It is held in place magnetically.,LAPTOP-DESIGN_FEATURES,neutral
There is a little indent to help open it - but good luck with that.,LAPTOP-DESIGN_FEATURES,neutral
There is a little indent to help open it - but good luck with that.,LAPTOP-USABILITY,negative
"Once open, the leading edge is razor sharp.",LAPTOP-DESIGN_FEATURES,negative
This is the complete opposite to an ergonomic design.,LAPTOP-DESIGN_FEATURES,negative
This is the complete opposite to an ergonomic design.,LAPTOP-USABILITY,negative
Using this machine is like a mild form of torture.,LAPTOP-USABILITY,negative
The much lauded combined touch pad and clicker is a nightmare.,MOUSE-DESIGN_FEATURES,negative
I lost two items I was working on until I figured out what was happening.,MOUSE-OPERATION_PERFORMANCE,negative
I lost two items I was working on until I figured out what was happening.,MOUSE-USABILITY,negative
"Also, the space bar makes a noisy click every time you use it.",KEYBOARD-QUALITY,negative
"I hate to say this, but if I could take this back to the shop and get my money back, then I would.",LAPTOP-GENERAL,negative
"It is absolutely horrible to use, despite all its so called advanced features.",LAPTOP-USABILITY,negative
"It is absolutely horrible to use, despite all its so called advanced features.",LAPTOP-DESIGN_FEATURES,neutral
I regret buying it before understanding how awful it is to use.,LAPTOP-GENERAL,negative
I regret buying it before understanding how awful it is to use.,LAPTOP-USABILITY,negative
It's a bummer and one out of five is being kind.,LAPTOP-GENERAL,negative
My Mac has gone from being a trusted friend to an adversary.,LAPTOP-GENERAL,negative
"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",LAPTOP-GENERAL,negative
But the screen size is not that bad for email and web browsing.,DISPLAY-DESIGN_FEATURES,neutral
I like this machine because its very lightweight...,LAPTOP-DESIGN_FEATURES,positive
very convenient when you travel and the battery life is excellent...,BATTERY-OPERATION_PERFORMANCE,positive
very convenient when you travel and the battery life is excellent...,LAPTOP-PORTABILITY,positive
10 hours of battery life is really something else....,BATTERY-OPERATION_PERFORMANCE,positive
I highly recommend that you buy this product.,LAPTOP-GENERAL,positive
"It crashes, and when it goes flat, it just DIES (like a PC, maybe worse) and I loose all my open documents!",LAPTOP-OPERATION_PERFORMANCE,negative
I Hate it!,LAPTOP-GENERAL,negative
It is the easiest computer I have ever used,LAPTOP-USABILITY,positive
I LOVE IT!,LAPTOP-GENERAL,positive
I can't say enough good for it!,LAPTOP-GENERAL,positive
It's A MAC!!,LAPTOP-GENERAL,positive
"I fine Apple MC373LL/A 2.66GHz 15"" Macboook Pro Notebook meets all my needs for a laptop computer when on the go.",LAPTOP-GENERAL,positive
I like to use it at the race track to handiecap the horse races.,LAPTOP-MISCELLANEOUS,positive
It's face and depanable.,LAPTOP-QUALITY,positive
As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art .....,LAPTOP-MISCELLANEOUS,positive
it's just a great toy to have around.,LAPTOP-GENERAL,positive
very very slow laptop.,LAPTOP-OPERATION_PERFORMANCE,negative
tons of bloatware and junk programs.,LAPTOP-DESIGN_FEATURES,negative
tons of bloatware and junk programs.,SOFTWARE-GENERAL,negative
can't reinstall with standard os cd because of proprietary hardware drivers.,LAPTOP-USABILITY,negative
can't reinstall with standard os cd because of proprietary hardware drivers.,SOFTWARE-GENERAL,negative
keys are all in weird places and is way too large for the way it is designed.,KEYBOARD-DESIGN_FEATURES,negative
keys are all in weird places and is way too large for the way it is designed.,LAPTOP-DESIGN_FEATURES,negative
lots of extra space but the keyboard is ridiculously small.,KEYBOARD-DESIGN_FEATURES,negative
lots of extra space but the keyboard is ridiculously small.,LAPTOP-DESIGN_FEATURES,neutral
Amazing machine.,LAPTOP-GENERAL,positive
"It is a big big, but since it has a 18.4"" screen what would you expect!",LAPTOP-DESIGN_FEATURES,neutral
It is truly a Desktop Replacement.,LAPTOP-MISCELLANEOUS,positive
Very fast and efficient!,LAPTOP-OPERATION_PERFORMANCE,positive
Does a great job with video shot on a Canon 5D MKII.,LAPTOP-MISCELLANEOUS,positive
Very happy with my 7th Toshiba laptop!,LAPTOP-GENERAL,positive
Very happy with my 7th Toshiba laptop!,COMPANY-GENERAL,positive
"The touchpad is very intuitive, so much so that I never want to use buttons to click again!",MOUSE-USABILITY,positive
"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",SOFTWARE-GENERAL,positive
"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",LAPTOP-DESIGN_FEATURES,positive
I especially appreciate the fact that it has almost zero viruses and spyware problems!,LAPTOP-QUALITY,positive
"The only drawback for me is how dirty the screen gets, and rather quickly too.",DISPLAY-QUALITY,negative
I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.,LAPTOP-USABILITY,positive
Now I have the best of both worlds with all of the power and ease of the Mac!,LAPTOP-OPERATION_PERFORMANCE,positive
Now I have the best of both worlds with all of the power and ease of the Mac!,LAPTOP-GENERAL,positive
Now I have the best of both worlds with all of the power and ease of the Mac!,LAPTOP-USABILITY,positive
"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!",LAPTOP-MISCELLANEOUS,positive
I never have had a good result with this computer.,LAPTOP-GENERAL,negative
"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",LAPTOP-QUALITY,negative
"They told me it was my loss even though it was the computer, not  what I've done.",SUPPORT-QUALITY,negative
"The hard drive crashed as well, and I had to buy a new  power cord.",HARD_DISC-QUALITY,negative
"The hard drive crashed as well, and I had to buy a new  power cord.",POWER_SUPPLY-QUALITY,negative
"They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life.",SUPPORT-QUALITY,negative
"I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth.",COMPANY-GENERAL,negative
"I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth.",LAPTOP-GENERAL,negative
I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,COMPANY-GENERAL,negative
The right speaker did not work.,MULTIMEDIA_DEVICES-QUALITY,negative
The right speaker did not work.,MULTIMEDIA_DEVICES-OPERATION_PERFORMANCE,negative
