domain,review_id,sentence_id,text,aspect,polarity,label
laptop,82,82:3,They definitely have a superior product!,LAPTOP#GENERAL,positive,2
laptop,82,82:3,They definitely have a superior product!,COMPANY#GENERAL,positive,2
laptop,101,101:0,"Its not just slow on the internet, its slow in general.",LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,101,101:0,"Its not just slow on the internet, its slow in general.",LAPTOP#CONNECTIVITY,negative,0
laptop,101,101:1,No I am generous calling it slow.,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,101,101:2,its more like a snail crawl.,LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,101,101:4,he can't stand it.,LAPTOP#GENERAL,negative,0
laptop,101,101:5,I can't begin to say how disappointed I am.,LAPTOP#GENERAL,negative,0
laptop,101,101:6,I should have spent an extra hundred bucks and got a full sized computer.,LAPTOP#GENERAL,negative,0
laptop,315,315:0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",KEYBOARD#USABILITY,neutral,1
laptop,315,315:0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",LAPTOP#GENERAL,positive,2
laptop,315,315:1,Delivery was early too.,SHIPPING#QUALITY,positive,2
laptop,172,172:0,It allows me to do everything I need from a computer and more.,LAPTOP#GENERAL,positive,2
laptop,172,172:1,"With awesome graphics and assuring security, it's perfect!",GRAPHICS#GENERAL,positive,2
laptop,172,172:1,"With awesome graphics and assuring security, it's perfect!",LAPTOP#QUALITY,positive,2
laptop,172,172:1,"With awesome graphics and assuring security, it's perfect!",LAPTOP#GENERAL,positive,2
laptop,172,172:3,I'd recommend this laptop to anyone!,LAPTOP#GENERAL,positive,2
laptop,152,152:0,The Toshiba Satellite laptop is  DESIGNED  to fail !,LAPTOP#GENERAL,negative,0
laptop,152,152:1,The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,MOTHERBOARD#QUALITY,negative,0
laptop,152,152:1,The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,POWER_SUPPLY#QUALITY,negative,0
laptop,152,152:2,Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,SUPPORT#QUALITY,negative,0
laptop,152,152:3,I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,SUPPORT#QUALITY,negative,0
laptop,152,152:4,Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past warrenty.,SUPPORT#QUALITY,negative,0
laptop,202,202:0,"It has far exceeded my expectations for power, storage, and abilitiy.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,202,202:0,"It has far exceeded my expectations for power, storage, and abilitiy.",HARD_DISC#DESIGN_FEATURES,positive,2
laptop,202,202:0,"It has far exceeded my expectations for power, storage, and abilitiy.",LAPTOP#USABILITY,positive,2
laptop,202,202:1,It is easy to navigate and update programs.,LAPTOP#USABILITY,positive,2
laptop,202,202:3,I've never had problems with viruses.,LAPTOP#QUALITY,positive,2
laptop,202,202:4,My next laptop will also be a Mac!,COMPANY#GENERAL,positive,2
laptop,69,69:0,I would like to tell you about the best laptop I just got from Mac.,LAPTOP#GENERAL,positive,2
laptop,69,69:2,My mac laptop is fabulous in both areas.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,69,69:2,My mac laptop is fabulous in both areas.,MEMORY#DESIGN_FEATURES,positive,2
laptop,69,69:3,It gives me the power and speed that I need to run all the programs I use to edit.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,69,69:4,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",SOFTWARE#OPERATION_PERFORMANCE,positive,2
laptop,69,69:4,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",SOFTWARE#USABILITY,positive,2
laptop,69,69:5,I would buy one of these for every person in my office if I could.,LAPTOP#GENERAL,positive,2
laptop,69,69:6,"In my line of work, I often have to take work home, and this makes it so easy.",LAPTOP#USABILITY,positive,2
laptop,69,69:7,"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",KEYBOARD#DESIGN_FEATURES,positive,2
laptop,69,69:7,"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",KEYBOARD#USABILITY,positive,2
laptop,69,69:8,"The apple care has never failed me, and I expect it to be the same for this computer as well.",SUPPORT#QUALITY,positive,2
laptop,69,69:9,I will only buy apple laptops from now on.,COMPANY#GENERAL,positive,2
laptop,56,56:0,"Great laptop for school, easy to use for beginners in the household.",LAPTOP#MISCELLANEOUS,positive,2
laptop,56,56:0,"Great laptop for school, easy to use for beginners in the household.",LAPTOP#USABILITY,positive,2
laptop,56,56:1,Keyboard is great but primary and secondary control buttons could be more durable.,KEYBOARD#GENERAL,positive,2
laptop,56,56:1,Keyboard is great but primary and secondary control buttons could be more durable.,KEYBOARD#QUALITY,negative,0
laptop,56,56:2,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,BATTERY#OPERATION_PERFORMANCE,neutral,1
laptop,56,56:2,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,LAPTOP#GENERAL,positive,2
laptop,56,56:2,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,LAPTOP#PRICE,neutral,1
laptop,56,56:2,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,COMPANY#GENERAL,neutral,1
laptop,43,43:0,My MacBook Pro has been a huge disappointment.,LAPTOP#GENERAL,negative,0
laptop,43,43:1,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",LAPTOP#QUALITY,negative,0
laptop,43,43:1,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",LAPTOP#OPERATION_PERFORMANCE,negative,0
laptop,43,43:2,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",BATTERY#OPERATION_PERFORMANCE,negative,0
laptop,43,43:2,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",LAPTOP#QUALITY,negative,0
laptop,43,43:2,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",SOFTWARE#OPERATION_PERFORMANCE,negative,0
laptop,43,43:3,I would not recommend this product to anyone.,LAPTOP#GENERAL,negative,0
laptop,283,283:0,"Screen is awesome, battery life is good.",DISPLAY#GENERAL,positive,2
laptop,283,283:0,"Screen is awesome, battery life is good.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,283,283:1,Really like the textured surface which shows no fingerprints.,LAPTOP#QUALITY,positive,2
laptop,283,283:2,Good laptop for the money.,LAPTOP#GENERAL,positive,2
laptop,283,283:2,Good laptop for the money.,LAPTOP#PRICE,neutral,1
laptop,283,283:3,"Speakers don't get that loud, but good enough.",MULTIMEDIA_DEVICES#QUALITY,neutral,1
laptop,166,166:2,They don't crash.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,166,166:3,"If a website ever freezes (which is rare), its really easy to force quit.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,166,166:4,Never been hacked.,LAPTOP#QUALITY,positive,2
laptop,166,166:5,No viruses.,LAPTOP#QUALITY,positive,2
laptop,166,166:6,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",SUPPORT#QUALITY,positive,2
laptop,166,166:7,A mac is very easy to use and it simply makes sense.,LAPTOP#USABILITY,positive,2
laptop,166,166:8,Its also FUN to use!,LAPTOP#GENERAL,positive,2
laptop,166,166:9,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",SOFTWARE#GENERAL,positive,2
laptop,166,166:9,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",SOFTWARE#DESIGN_FEATURES,positive,2
laptop,166,166:11,She said its very user friendly.,SOFTWARE#USABILITY,positive,2
laptop,166,166:13,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",LAPTOP#GENERAL,positive,2
laptop,166,166:13,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,166,166:13,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",LAPTOP#DESIGN_FEATURES,positive,2
laptop,166,166:13,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",KEYBOARD#DESIGN_FEATURES,positive,2
laptop,166,166:13,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",MOUSE#USABILITY,positive,2
laptop,166,166:14,"I am very happy I bought this Mac, well worth the extra money.",LAPTOP#PRICE,neutral,1
laptop,166,166:14,"I am very happy I bought this Mac, well worth the extra money.",LAPTOP#GENERAL,positive,2
laptop,38,38:2,Now that I have it I see that I really needed this for much more.,LAPTOP#GENERAL,positive,2
laptop,38,38:3,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,38,38:4,I have not had a problem with the applications quitting or freezing.,SOFTWARE#OPERATION_PERFORMANCE,positive,2
laptop,38,38:5,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,38,38:5,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,LAPTOP#GENERAL,positive,2
laptop,39,39:2,That was my first Apple product and since then I have been incredibly happy with every product of theirs I have bought.,COMPANY#GENERAL,positive,2
laptop,39,39:3,My MacBook Pro is no exception.,LAPTOP#GENERAL,positive,2
laptop,39,39:5,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,MOUSE#USABILITY,positive,2
laptop,39,39:5,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,MOUSE#OPERATION_PERFORMANCE,positive,2
laptop,39,39:6,I also like that you can scroll down in a window using two fingers on the trackpad.,MOUSE#OPERATION_PERFORMANCE,positive,2
laptop,39,39:6,I also like that you can scroll down in a window using two fingers on the trackpad.,MOUSE#USABILITY,positive,2
laptop,39,39:8,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",SOFTWARE#GENERAL,positive,2
laptop,39,39:8,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,39,39:11,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,LAPTOP#GENERAL,positive,2
laptop,39,39:11,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,LAPTOP#PRICE,neutral,1
laptop,39,39:11,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,LAPTOP#QUALITY,positive,2
laptop,189,189:0,Shiny,LAPTOP#GENERAL,positive,2
laptop,189,189:1,This Laptop is the Best of the best!,LAPTOP#GENERAL,positive,2
laptop,189,189:2,The Awesomest of the awesomest.,LAPTOP#GENERAL,positive,2
laptop,189,189:3,"It is so great, I can Hardly ever take my hands off it!",LAPTOP#GENERAL,positive,2
laptop,189,189:4,My friends are in awe every time they come over!,LAPTOP#GENERAL,positive,2
laptop,189,189:5,"I got it for Christmas, and I was so excited to set it up!",LAPTOP#GENERAL,positive,2
laptop,189,189:6,"It is super fast, and always loads.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,189,189:7,I am just amazed.,LAPTOP#GENERAL,positive,2
laptop,189,189:8,The only bad part is the size/weight.,LAPTOP#DESIGN_FEATURES,negative,0
laptop,189,189:9,"It's like 9 punds, but if you can look past it, it's GREAT!",LAPTOP#GENERAL,positive,2
laptop,189,189:9,"It's like 9 punds, but if you can look past it, it's GREAT!",LAPTOP#DESIGN_FEATURES,negative,0
laptop,189,189:10,"If you don't like fingerprints, this might not be the laptop for you.",LAPTOP#QUALITY,neutral,1
laptop,189,189:11,"It super shiny, so you can see the fingerprints easily.",LAPTOP#QUALITY,neutral,1
laptop,189,189:14,All for such a great price.,LAPTOP#PRICE,positive,2
laptop,189,189:15,It's color is even cool.,LAPTOP#DESIGN_FEATURES,positive,2
laptop,189,189:16,Another Great thing is the Beast graphics.,GRAPHICS#QUALITY,positive,2
laptop,189,189:17,They are so realistic I am just speechless.,GRAPHICS#QUALITY,positive,2
laptop,189,189:18,"I let my friend borrow it, and she knows nothing about computers, and she used it with ease.",LAPTOP#USABILITY,positive,2
laptop,189,189:19,The cool thing about this is anyone can use it.,LAPTOP#USABILITY,positive,2
laptop,189,189:21,I don't know how I could ever live without my Qousmio.,LAPTOP#GENERAL,positive,2
